anio;provincia;distrito;ugel;nivel_agrupado;gestion;area;total_estudiantes;mujeres;hombres;retirados;total_atraso
2021;JAUJA;MASMA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;90;46;44;0;3
2021;JAUJA;MOLINOS;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;129;63;66;0;1
2021;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;139;64;75;0;7
2021;JAUJA;PACA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;62;30;32;0;3
2021;JAUJA;PACCHA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;134;60;74;0;0
2021;JAUJA;PARCO;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;90;42;48;0;2
2021;JAUJA;RICRAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;163;77;86;0;10
2021;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;35;21;14;0;0
2021;JAUJA;TUNAN MARCA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;82;37;45;0;0
2021;JAUJA;YAULI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;77;38;39;0;4
2021;JAUJA;APATA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;527;254;273;0;15
2021;JAUJA;ATAURA;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;54;27;27;0;2
2021;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;58;29;29;0;0
2021;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión privada;Urbana;132;63;69;0;2
2021;JAUJA;HUAMALI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;30;13;17;0;0
2021;JAUJA;HUARIPAMPA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;75;39;36;0;2
2021;JAUJA;HUERTAS;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;129;60;69;1;1
2021;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;27;9;18;0;0
2021;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Primaria;Pública de gestión privada;Rural;64;31;33;0;0
2021;JAUJA;MUQUI;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;78;42;36;0;2
2021;JAUJA;MUQUIYAUYO;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;211;107;104;0;1
2021;JAUJA;SAN LORENZO;UGEL JAUJA;Primaria;Pública de gestión directa;Urbana;273;127;146;0;3
2021;JAUJA;SINCOS;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;61;24;37;0;1
2021;JAUJA;ATAURA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;10;6;4;0;0
2021;CONCEPCION;CHAMBARA;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;291;144;147;0;7
2021;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;111;54;57;0;5
2021;CONCEPCION;MANZANARES;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;134;66;68;0;3
2021;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;199;94;105;0;10
2021;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;292;123;169;0;5
2021;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;196;92;104;0;3
2021;CONCEPCION;MITO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;93;51;42;0;2
2021;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;424;198;226;0;11
2021;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;191;88;103;0;2
2021;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;37;20;17;0;0
2021;CONCEPCION;MANZANARES;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;6;1;5;0;1
2021;CHUPACA;AHUAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;206;90;116;0;8
2021;CHUPACA;CHUPACA;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;189;100;89;0;10
2021;CHUPACA;HUACHAC;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;171;97;74;0;8
2021;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Pública de gestión directa;Urbana;487;227;260;0;7
2021;CHUPACA;SAN JUAN DE ISCOS;UGEL CHUPACA;Primaria;Pública de gestión directa;Rural;187;84;103;0;4
2021;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1294;615;679;0;48
2021;HUANCAYO;SICAYA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1154;572;582;0;21
2021;HUANCAYO;CARHUACALLANGA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;14;7;7;0;0
2021;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;70;46;24;0;1
2021;HUANCAYO;CHUPURO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;169;73;96;0;7
2021;HUANCAYO;CHUPURO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;21;12;9;0;1
2021;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;136;64;72;0;3
2021;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;495;235;260;0;18
2021;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;150;77;73;0;3
2021;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;88;43;45;0;4
2021;HUANCAYO;QUILCAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;430;211;219;0;14
2021;HUANCAYO;QUILCAS;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;48;15;33;0;2
2021;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;891;422;469;0;13
2021;HUANCAYO;SAÑO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;405;191;214;0;7
2021;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Urbana;1118;546;572;0;42
2021;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;27;12;15;0;2
2021;JAUJA;EL MANTARO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;123;60;63;0;0
2021;JAUJA;MARCO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;64;33;31;0;0
2021;JUNIN;JUNIN;UGEL JUNÍN;Inicial;Pública de gestión directa;Urbana;635;329;306;0;0
2021;JUNIN;ULCUMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;324;144;180;0;0
2021;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;1562;756;806;0;0
2021;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Inicial;Pública de gestión privada;Urbana;193;97;96;0;0
2021;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;451;234;217;0;0
2021;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;275;128;147;0;0
2021;SATIPO;SATIPO;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;1088;557;531;0;0
2021;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;166;92;74;0;0
2021;JAUJA;ACOLLA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;124;63;61;0;0
2021;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;19;10;9;0;0
2021;JAUJA;APATA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;327;164;163;0;0
2021;YAULI;CHACAPALPA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;29;18;11;0;0
2021;JAUJA;HUAMALI;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;55;26;29;1;0
2021;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;643;312;331;0;0
2021;CONCEPCION;MANZANARES;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;123;48;75;0;0
2021;JAUJA;PACCHA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;66;29;37;0;0
2021;SATIPO;MAZAMARI;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;450;213;237;0;0
2021;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;703;347;356;0;0
2021;JAUJA;MUQUI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;60;25;35;0;0
2021;JAUJA;SAN LORENZO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;92;48;44;0;0
2021;CONCEPCION;ACO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;103;46;57;0;0
2021;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;116;55;61;0;0
2021;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;319;149;170;0;0
2021;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;84;49;35;0;0
2021;TARMA;HUASAHUASI;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;235;120;115;0;0
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Pública de gestión directa;Urbana;867;443;424;0;0
2021;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;425;212;213;0;0
2021;JAUJA;HUARIPAMPA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;51;32;19;0;0
2021;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;246;115;131;0;0
2021;YAULI;SANTA BARBARA DE CARHUACAYAN;UGEL YAULI;Inicial;Pública de gestión directa;Rural;49;26;23;0;0
2021;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Inicial;Privada;Urbana;338;153;185;1;0
2021;HUANCAYO;SICAYA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;31;17;14;0;1
2021;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Pública de gestión privada;Urbana;47;21;26;0;2
2021;HUANCAYO;SAÑO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;281;140;141;0;0
2021;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Privada;Urbana;238;119;119;3;0
2021;JAUJA;ATAURA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;21;9;12;0;0
2021;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;593;303;290;11;118
2021;JUNIN;CARHUAMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Urbana;474;231;243;0;0
2021;JAUJA;YAULI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;58;29;29;0;0
2021;HUANCAYO;COLCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;64;38;26;0;0
2021;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;358;180;178;0;0
2021;SATIPO;VIZCATAN DEL ENE;UGEL RIO ENE-MANTARO;Primaria;Pública de gestión directa;Rural;821;395;426;0;28
2021;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión privada;Urbana;173;76;97;0;0
2021;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;623;306;317;0;67
2021;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;170;82;88;0;0
2021;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;277;141;136;0;0
2021;HUANCAYO;SAÑO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;450;216;234;0;12
2021;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión directa;Urbana;1998;1017;981;0;143
2021;CHUPACA;HUACHAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;62;30;32;0;0
2021;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;44;24;20;0;0
2021;HUANCAYO;VIQUES;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;88;42;46;0;0
2021;TARMA;HUARICOLCA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;109;47;62;0;0
2021;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;469;236;233;0;40
2021;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;515;240;275;0;49
2021;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;87;45;42;0;5
2021;JAUJA;SINCOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;169;74;95;0;7
2021;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Urbana;232;109;123;0;2
2021;JAUJA;POMACANCHA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;133;64;69;0;5
2021;JAUJA;MOLINOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;86;47;39;1;0
2021;JAUJA;JULCAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;48;21;27;0;0
2021;CONCEPCION;CHAMBARA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;159;86;73;0;0
2021;CONCEPCION;MITO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;76;36;40;0;0
2021;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;395;195;200;1;0
2021;JAUJA;TUNAN MARCA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;45;22;23;0;0
2021;CONCEPCION;NUEVE DE JULIO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;74;36;38;0;0
2021;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;183;89;94;0;0
2021;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;117;60;57;0;0
2021;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;78;39;39;0;0
2021;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;119;60;59;0;0
2021;JAUJA;ACOLLA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;131;64;67;0;0
2021;HUANCAYO;QUILCAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;158;78;80;0;0
2021;JAUJA;PANCAN;UGEL JAUJA;Primaria;Pública de gestión privada;Rural;446;262;184;0;1
2021;CONCEPCION;MARISCAL CASTILLA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;20;11;9;0;1
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Secundaria;Privada;Urbana;571;261;310;4;51
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Primaria;Privada;Urbana;854;401;453;4;12
2021;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Inicial;Privada;Urbana;2596;1309;1287;17;0
2021;HUANCAYO;HUANCAN;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;880;454;426;0;37
2021;JAUJA;YAUYOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;170;67;103;0;29
2021;TARMA;LA UNION;UGEL TARMA;Inicial;Pública de gestión directa;Rural;181;82;99;0;0
2021;JUNIN;JUNIN;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;25;14;11;0;0
2021;CHUPACA;HUACHAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;63;27;36;0;0
2021;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Secundaria;Privada;Urbana;455;262;193;3;7
2021;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión privada;Rural;68;30;38;0;0
2021;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Rural;2096;1084;1012;2;0
2021;JAUJA;ACOLLA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;128;44;84;0;8
2021;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;129;56;73;0;23
2021;HUANCAYO;VIQUES;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;228;107;121;0;23
2021;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Inicial;Pública de gestión directa;Rural;506;266;240;0;0
2021;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión directa;Rural;3054;1448;1606;1;663
2021;HUANCAYO;HUASICANCHA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;39;20;19;0;0
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Secundaria;Pública de gestión privada;Urbana;910;444;466;3;11
2021;SATIPO;MAZAMARI;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Rural;78;41;37;0;0
2021;JAUJA;MUQUIYAUYO;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;177;78;99;0;15
2021;CHUPACA;YANACANCHA;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;290;145;145;0;40
2021;JAUJA;CANCHAYLLO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;83;45;38;0;5
2021;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;748;360;388;0;123
2021;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;225;117;108;0;39
2021;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Secundaria;Pública de gestión directa;Rural;938;447;491;0;156
2021;YAULI;SANTA BARBARA DE CARHUACAYAN;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;74;35;39;0;11
2021;JAUJA;TUNAN MARCA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;49;13;36;0;5
2021;JAUJA;PARCO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;72;42;30;0;3
2021;JUNIN;ONDORES;UGEL JUNÍN;Secundaria;Pública de gestión directa;Rural;66;27;39;0;6
2021;TARMA;PALCA;UGEL TARMA;Secundaria;Pública de gestión privada;Urbana;324;165;159;0;19
2021;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Privada;Urbana;665;309;356;2;26
2021;JAUJA;EL MANTARO;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;138;71;67;0;10
2021;YAULI;HUAY-HUAY;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;148;75;73;0;5
2021;TARMA;TARMA;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;172;81;91;0;27
2021;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Secundaria;Pública de gestión directa;Urbana;244;129;115;0;11
2021;SATIPO;RIO NEGRO;UGEL SATIPO;Secundaria;Pública de gestión directa;Urbana;448;216;232;0;24
2021;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;1096;504;592;0;0
2021;CHUPACA;CHUPACA;UGEL CHUPACA;Primaria;Privada;Urbana;1358;693;665;0;4
2021;SATIPO;PANGOA;UGEL PANGOA;Inicial;Pública de gestión directa;Urbana;959;481;478;0;0
2021;SATIPO;SATIPO;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;685;317;368;0;0
2021;SATIPO;PANGOA;UGEL PANGOA;Inicial;Pública de gestión directa;Rural;2662;1289;1373;1;0
2021;SATIPO;LLAYLLA;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;236;126;110;0;0
2021;YAULI;CHACAPALPA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;29;12;17;0;0
2021;HUANCAYO;PUCARA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;116;60;56;0;0
2021;JAUJA;HUERTAS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;98;53;45;0;0
2021;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;260;132;128;0;0
2021;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;168;88;80;0;0
2021;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Secundaria;Pública de gestión directa;Urbana;175;94;81;0;20
2021;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;650;326;324;0;35
2021;TARMA;PALCA;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;122;58;64;0;0
2021;JUNIN;JUNIN;UGEL JUNÍN;Secundaria;Pública de gestión directa;Rural;32;16;16;0;8
2021;CHUPACA;AHUAC;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;83;45;38;0;2
2021;HUANCAYO;CHICCHE;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;40;24;16;0;2
2021;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;158;80;78;1;24
2021;SATIPO;SATIPO;UGEL SATIPO;Primaria;Privada;Urbana;828;419;409;3;8
2021;SATIPO;SATIPO;UGEL SATIPO;Inicial;Privada;Urbana;281;140;141;3;0
2021;JAUJA;JANJAILLO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;37;23;14;0;1
2021;SATIPO;PANGOA;UGEL PANGOA;Primaria;Privada;Urbana;883;437;446;0;8
2021;SATIPO;RIO NEGRO;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;985;506;479;0;0
2021;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;907;427;480;0;149
2021;SATIPO;LLAYLLA;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;396;189;207;0;54
2021;HUANCAYO;CARHUACALLANGA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;9;4;5;0;0
2021;HUANCAYO;CHICCHE;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;35;20;15;0;0
2021;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;101;53;48;0;0
2021;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;121;55;66;0;0
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Pública de gestión directa;Rural;1523;746;777;0;0
2021;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Privada;Urbana;24;14;10;0;0
2021;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Secundaria;Privada;Rural;41;16;25;1;8
2021;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Primaria;Pública de gestión directa;Urbana;2028;1009;1019;0;91
2021;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;81;40;41;0;6
2021;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Inicial;Privada;Urbana;2911;1412;1499;22;0
2021;HUANCAYO;CHILCA;UGEL HUANCAYO;Secundaria;Privada;Urbana;1816;785;1031;13;69
2021;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;165;86;79;4;26
2021;CHUPACA;CHUPACA;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;213;111;102;0;16
2021;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Secundaria;Pública de gestión privada;Urbana;734;0;734;0;1
2021;JAUJA;MASMA CHICCHE;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;38;20;18;0;0
2021;HUANCAYO;CHUPURO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;99;54;45;1;13
2021;HUANCAYO;CHICCHE;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;10;5;5;0;1
2021;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Privada;Urbana;643;287;356;0;54
2021;SATIPO;MAZAMARI;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;845;417;428;2;151
2021;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Urbana;12;10;2;0;0
2021;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Secundaria;Pública de gestión privada;Urbana;211;211;0;0;1
2021;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Primaria;Pública de gestión directa;Urbana;182;92;90;0;22
2021;HUANCAYO;HUACRAPUQUIO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;64;34;30;0;0
2021;YAULI;LA OROYA;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;557;254;303;2;0
2021;JAUJA;JANJAILLO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;23;15;8;0;0
2021;JAUJA;YAUYOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;12;6;6;0;0
2021;YAULI;MOROCOCHA;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;179;80;99;0;0
2021;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;40;20;20;0;0
2021;CONCEPCION;MITO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;67;31;36;0;9
2021;JAUJA;MOLINOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;124;55;69;0;15
2021;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;68;30;38;0;6
2021;YAULI;PACCHA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;61;29;32;1;7
2021;CHUPACA;CHUPACA;UGEL CHUPACA;Secundaria;Privada;Urbana;820;389;431;1;21
2021;JAUJA;MASMA;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;34;13;21;0;0
2021;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;86;43;43;0;0
2021;SATIPO;RIO NEGRO;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;187;96;91;0;0
2021;SATIPO;PANGOA;UGEL RIO ENE-MANTARO;Inicial;Pública de gestión directa;Rural;272;134;138;0;0
2021;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;168;85;83;0;0
2021;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;74;39;35;0;0
2021;HUANCAYO;SAPALLANGA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;31;20;11;0;0
2021;HUANCAYO;HUANCAN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;57;24;33;0;3
