anio;id_servicio;cod_mod;anexo;nombre;gestion;id_nivel;nivel_original;nivel_agrupado;total_estudiantes;mujeres;hombres;retirados;total_atraso;departamento;provincia;distrito;ugel;area
2022;0378083-0;0378083;0;30749;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;TARMA;SAN PEDRO DE CAJAS;UGEL TARMA;Rural
2022;0378091-0;0378091;0;30750 CORAZON DE JESUS;Pública de gestión directa;B0;Primaria;Primaria;110;51;59;0;1;JUNIN;TARMA;TAPO;UGEL TARMA;Rural
2022;0378117-0;0378117;0;30752 JERONIMO JIMENEZ;Pública de gestión directa;B0;Primaria;Primaria;686;303;383;1;5;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0378125-0;0378125;0;MARIA AUXILIADORA;Pública de gestión privada;B0;Primaria;Primaria;166;166;0;0;1;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0378133-0;0378133;0;30754 VIRGEN DEL CARMEN;Pública de gestión directa;B0;Primaria;Primaria;239;127;112;1;17;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0378141-0;0378141;0;30756;Pública de gestión directa;B0;Primaria;Primaria;26;13;13;0;4;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2022;0378158-0;0378158;0;30757;Pública de gestión directa;B0;Primaria;Primaria;14;9;5;0;0;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Rural
2022;0378166-0;0378166;0;30758;Pública de gestión directa;B0;Primaria;Primaria;27;12;15;0;1;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;UGEL CHANCHAMAYO;Rural
2022;0378174-0;0378174;0;JORGE BASADRE;Pública de gestión directa;B0;Primaria;Primaria;51;30;21;0;1;JUNIN;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Rural
2022;0378182-0;0378182;0;VICTOR RAUL HAYA DE LA TORRE;Pública de gestión directa;B0;Primaria;Primaria;100;62;38;0;8;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0378208-0;0378208;0;30763 - RAMON CASTILLA;Pública de gestión directa;B0;Primaria;Primaria;149;80;69;0;5;JUNIN;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Rural
2022;0378216-0;0378216;0;30764 CAPELITO;Pública de gestión directa;B0;Primaria;Primaria;504;242;262;0;5;JUNIN;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Urbana
2022;0378224-0;0378224;0;30765 JUAN SANTOS ATAHUALPA;Pública de gestión directa;B0;Primaria;Primaria;503;238;265;0;6;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0378232-0;0378232;0;SAGRADO CORAZON DE JESUS;Pública de gestión privada;B0;Primaria;Primaria;643;327;316;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Urbana
2022;0378240-0;0378240;0;30767;Pública de gestión directa;B0;Primaria;Primaria;5;3;2;0;0;JUNIN;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Rural
2022;0378257-0;0378257;0;30768 LEONCIO PRADO;Pública de gestión directa;B0;Primaria;Primaria;73;37;36;0;4;JUNIN;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Rural
2022;0378265-0;0378265;0;30769;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378273-0;0378273;0;30770;Pública de gestión directa;B0;Primaria;Primaria;11;7;4;0;1;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378281-0;0378281;0;30771;Pública de gestión directa;B0;Primaria;Primaria;10;3;7;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378299-0;0378299;0;30772;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378331-0;0378331;0;30777;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378349-0;0378349;0;30778;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378406-0;0378406;0;30784;Pública de gestión directa;B0;Primaria;Primaria;11;5;6;0;1;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378414-0;0378414;0;30785 VIRGEN DE LA MEDALLA MILAGROSA;Pública de gestión directa;B0;Primaria;Primaria;91;44;47;3;5;JUNIN;TARMA;TARMA;UGEL TARMA;Urbana
2022;0378422-0;0378422;0;30786;Pública de gestión directa;B0;Primaria;Primaria;11;4;7;0;0;JUNIN;TARMA;TARMA;UGEL TARMA;Rural
2022;0378448-0;0378448;0;30788 SAN ANTONIO;Pública de gestión directa;B0;Primaria;Primaria;51;20;31;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0378463-0;0378463;0;30790;Pública de gestión directa;B0;Primaria;Primaria;15;11;4;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0378471-0;0378471;0;30791 JOSE MARIA ARGUEDAS;Pública de gestión directa;B0;Primaria;Primaria;63;32;31;0;1;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0378489-0;0378489;0;30792 SAN SEBASTIAN;Pública de gestión directa;B0;Primaria;Primaria;28;16;12;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0378497-0;0378497;0;30793;Pública de gestión directa;B0;Primaria;Primaria;4;1;3;0;0;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Rural
2022;0378505-0;0378505;0;30794 SEÑOR DE MURUHUAY;Pública de gestión directa;B0;Primaria;Primaria;12;7;5;0;1;JUNIN;TARMA;ACOBAMBA;UGEL TARMA;Urbana
2022;0378521-0;0378521;0;30152 LA MEDALLA MILAGROSA;Pública de gestión directa;B0;Primaria;Primaria;188;90;98;0;8;JUNIN;HUANCAYO;CHILCA;UGEL HUANCAYO;Urbana
2022;0378539-0;0378539;0;30154 INMACULADO CORAZON DE MARIA;Pública de gestión directa;B0;Primaria;Primaria;616;276;340;0;9;JUNIN;HUANCAYO;CHILCA;UGEL HUANCAYO;Urbana
2022;0378547-0;0378547;0;30155 FRANCISCO BOLOGNESI;Pública de gestión directa;B0;Primaria;Primaria;625;300;325;0;17;JUNIN;HUANCAYO;CHILCA;UGEL HUANCAYO;Urbana
2022;0378562-0;0378562;0;30157;Pública de gestión directa;B0;Primaria;Primaria;51;20;31;1;0;JUNIN;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Rural
2022;0378570-0;0378570;0;30158;Pública de gestión directa;B0;Primaria;Primaria;5;2;3;0;0;JUNIN;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Rural
2022;0378588-0;0378588;0;30159;Pública de gestión directa;B0;Primaria;Primaria;11;5;6;0;0;JUNIN;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Rural
2022;0378596-0;0378596;0;30160;Pública de gestión directa;B0;Primaria;Primaria;13;8;5;0;0;JUNIN;HUANCAYO;CHONGOS ALTO;UGEL HUANCAYO;Rural
2022;0378604-0;0378604;0;30161 VIRGEN DEL ROSARIO;Pública de gestión directa;B0;Primaria;Primaria;179;77;102;0;2;JUNIN;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Urbana
2022;0378612-0;0378612;0;30162;Pública de gestión directa;B0;Primaria;Primaria;23;5;18;0;2;JUNIN;TARMA;PALCA;UGEL TARMA;Rural
2022;0378620-0;0378620;0;30163;Pública de gestión directa;B0;Primaria;Primaria;84;39;45;0;6;JUNIN;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Rural
2022;0378638-0;0378638;0;30165;Pública de gestión directa;B0;Primaria;Primaria;117;67;50;0;2;JUNIN;HUANCAYO;HUACRAPUQUIO;UGEL HUANCAYO;Rural
2022;0378646-0;0378646;0;30167;Pública de gestión directa;B0;Primaria;Primaria;21;12;9;1;1;JUNIN;HUANCAYO;HUACRAPUQUIO;UGEL HUANCAYO;Rural
2022;0378653-0;0378653;0;30168;Pública de gestión directa;B0;Primaria;Primaria;560;280;280;0;5;JUNIN;HUANCAYO;HUANCAN;UGEL HUANCAYO;Urbana
2022;0378661-0;0378661;0;30169 NUESTRA SEÑORA DEL CARMEN;Pública de gestión directa;B0;Primaria;Primaria;300;155;145;0;11;JUNIN;HUANCAYO;HUANCAN;UGEL HUANCAYO;Urbana
2022;0378679-0;0378679;0;30170;Pública de gestión directa;B0;Primaria;Primaria;123;58;65;0;8;JUNIN;HUANCAYO;HUANCAN;UGEL HUANCAYO;Urbana
2022;0378695-0;0378695;0;30172;Pública de gestión directa;B0;Primaria;Primaria;385;194;191;0;5;JUNIN;HUANCAYO;HUANCAN;UGEL HUANCAYO;Urbana
2022;0378703-0;0378703;0;30175;Pública de gestión directa;B0;Primaria;Primaria;177;88;89;0;1;JUNIN;HUANCAYO;HUAYUCACHI;UGEL HUANCAYO;Urbana
2022;0378729-0;0378729;0;30177;Pública de gestión directa;B0;Primaria;Primaria;68;38;30;0;0;JUNIN;HUANCAYO;HUASICANCHA;UGEL HUANCAYO;Rural
2022;0378737-0;0378737;0;30178;Pública de gestión directa;B0;Primaria;Primaria;7;4;3;0;0;JUNIN;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Rural
2022;0378745-0;0378745;0;30179 MARIA AUXILIADORA;Pública de gestión directa;B0;Primaria;Primaria;240;120;120;0;4;JUNIN;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Urbana
2022;0378786-0;0378786;0;30402;Pública de gestión directa;B0;Primaria;Primaria;4;0;4;0;0;JUNIN;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Rural
2022;0378794-0;0378794;0;30403;Pública de gestión directa;B0;Primaria;Primaria;31;17;14;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0378802-0;0378802;0;30404;Pública de gestión directa;B0;Primaria;Primaria;48;24;24;0;0;JUNIN;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Rural
2022;0378810-0;0378810;0;30405 GLORIOSO 511 TEODULO ORTEGA;Pública de gestión directa;B0;Primaria;Primaria;81;41;40;0;1;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2022;0378828-0;0378828;0;30406 MILAGROSA VIRGEN DE FATIMA;Pública de gestión directa;B0;Primaria;Primaria;70;35;35;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2022;0378836-0;0378836;0;30407 LA ASUNCION DE LA VIRGEN;Pública de gestión directa;B0;Primaria;Primaria;27;10;17;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378851-0;0378851;0;30409 JOSE OLAYA;Pública de gestión directa;B0;Primaria;Primaria;9;6;3;0;1;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2022;0378869-0;0378869;0;30410 VIRGEN DE LA ASUNCION;Pública de gestión directa;B0;Primaria;Primaria;49;20;29;0;1;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378877-0;0378877;0;30411 PEDRO TUMIALAN ACHACHAU;Pública de gestión directa;B0;Primaria;Primaria;68;37;31;0;1;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2022;0378885-0;0378885;0;30412 TOMAS VILLAR CEJO;Pública de gestión directa;B0;Primaria;Primaria;20;11;9;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378893-0;0378893;0;30414 SAN FRANCISCO DE ASIS;Pública de gestión directa;B0;Primaria;Primaria;11;7;4;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378901-0;0378901;0;30415 MARIO VARGAS LLOSA;Pública de gestión directa;B0;Primaria;Primaria;19;10;9;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378919-0;0378919;0;30416 ALEJANDRO ROSALES TORRES;Pública de gestión directa;B0;Primaria;Primaria;25;15;10;0;1;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378927-0;0378927;0;30417 VIRGEN DE LAS NIEVES;Pública de gestión directa;B0;Primaria;Primaria;27;8;19;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Urbana
2022;0378935-0;0378935;0;30418 KAROL JOZEF WOJTYLA;Pública de gestión directa;B0;Primaria;Primaria;15;8;7;0;0;JUNIN;JAUJA;ACOLLA;UGEL JAUJA;Rural
2022;0378943-0;0378943;0;30419 FIDEL MISARI MORENO;Pública de gestión directa;B0;Primaria;Primaria;70;33;37;0;2;JUNIN;JAUJA;CANCHAYLLO;UGEL JAUJA;Rural
2022;0378950-0;0378950;0;30428 INCA PACHACUTEC;Pública de gestión directa;B0;Primaria;Primaria;54;24;30;0;0;JUNIN;JAUJA;JULCAN;UGEL JAUJA;Rural
2022;0378968-0;0378968;0;30429 ISAIAS RIVERA RODRIGUEZ;Pública de gestión directa;B0;Primaria;Primaria;37;20;17;0;1;JUNIN;JAUJA;JULCAN;UGEL JAUJA;Rural
2022;0378976-0;0378976;0;30430 CORAZON DE MARIA;Pública de gestión directa;B0;Primaria;Primaria;75;29;46;0;1;JUNIN;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Rural
2022;0378984-0;0378984;0;30432 MARIA MONTESSORI;Pública de gestión directa;B0;Primaria;Primaria;5;3;2;0;0;JUNIN;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Rural
2022;0379016-0;0379016;0;30434 ALBERTO RAFAEL SOTO;Pública de gestión privada;B0;Primaria;Primaria;81;41;40;0;1;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
2022;0379032-0;0379032;0;30436 VIRGEN PURISIMA;Pública de gestión directa;B0;Primaria;Primaria;7;6;1;0;0;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
2022;0379040-0;0379040;0;JOSE CARLOS MARIATEGUI;Pública de gestión directa;B0;Primaria;Primaria;26;13;13;0;1;JUNIN;JAUJA;MASMA;UGEL JAUJA;Rural
2022;0379057-0;0379057;0;30440 LIBERTADOR SIMON BOLIVAR;Pública de gestión directa;B0;Primaria;Primaria;15;8;7;0;1;JUNIN;JAUJA;MASMA;UGEL JAUJA;Rural
2022;0379065-0;0379065;0;UCHUBAMBA;Pública de gestión directa;B0;Primaria;Primaria;58;28;30;0;1;JUNIN;JAUJA;MASMA;UGEL CHANCHAMAYO;Rural
2022;0379073-0;0379073;0;30441 MICAELA BASTIDAS;Pública de gestión directa;B0;Primaria;Primaria;25;9;16;0;0;JUNIN;JAUJA;MASMA;UGEL JAUJA;Rural
2022;0379081-0;0379081;0;30444 JOSE CARLOS MARIATEGUI;Pública de gestión directa;B0;Primaria;Primaria;34;12;22;0;1;JUNIN;JAUJA;MOLINOS;UGEL JAUJA;Rural
2022;0379107-0;0379107;0;30446 LAZARO AMES AYLAS;Pública de gestión directa;B0;Primaria;Primaria;16;6;10;0;0;JUNIN;JAUJA;MOLINOS;UGEL JAUJA;Rural
2022;0379123-0;0379123;0;30448 LOS HEROES DE CURIMARCA;Pública de gestión directa;B0;Primaria;Primaria;64;36;28;0;1;JUNIN;JAUJA;MOLINOS;UGEL JAUJA;Rural
2022;0379131-0;0379131;0;30449;Pública de gestión directa;B0;Primaria;Primaria;42;23;19;0;2;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0379149-0;0379149;0;30450;Pública de gestión directa;B0;Primaria;Primaria;18;7;11;0;0;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0379156-0;0379156;0;30451;Pública de gestión directa;B0;Primaria;Primaria;31;13;18;0;2;JUNIN;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Rural
2022;0379164-0;0379164;0;VIRGEN DEL ROSARIO;Pública de gestión directa;B0;Primaria;Primaria;21;9;12;0;2;JUNIN;JAUJA;PACA;UGEL JAUJA;Rural
2022;0379180-0;0379180;0;30454 LIDERES DE CRISTO;Pública de gestión directa;B0;Primaria;Primaria;5;1;4;0;0;JUNIN;JAUJA;PACA;UGEL JAUJA;Rural
2022;0379198-0;0379198;0;30455 INMACULADA CONCEPCION DE MARIA;Pública de gestión directa;B0;Primaria;Primaria;57;24;33;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0379206-0;0379206;0;30456 BERNARDO NONALAYA;Pública de gestión directa;B0;Primaria;Primaria;8;6;2;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0379214-0;0379214;0;30457 VICTOR LANDA SANDOVAL;Pública de gestión directa;B0;Primaria;Primaria;9;5;4;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0379230-0;0379230;0;30459 SARGENTO 2DO. PAUL TORRES OSORES;Pública de gestión directa;B0;Primaria;Primaria;7;5;2;0;0;JUNIN;JAUJA;PACCHA;UGEL JAUJA;Rural
2022;0379255-0;0379255;0;30461 CAMILO MAYTA;Pública de gestión directa;B0;Primaria;Primaria;42;19;23;0;0;JUNIN;JAUJA;PARCO;UGEL JAUJA;Rural
2022;0379271-0;0379271;0;30463 SAN SANTIAGO;Pública de gestión directa;B0;Primaria;Primaria;2;0;2;0;0;JUNIN;JAUJA;PARCO;UGEL JAUJA;Rural
2022;0379297-0;0379297;0;30465 FELICIANO PROSPERO VILLAROEL POVEZ;Pública de gestión directa;B0;Primaria;Primaria;35;21;14;0;0;JUNIN;JAUJA;PARCO;UGEL JAUJA;Rural
2022;0379313-0;0379313;0;30470 GERD WAIDNER;Pública de gestión directa;B0;Primaria;Primaria;56;22;34;0;6;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379321-0;0379321;0;30471 JULIAN CHAVEZ HUANUCO;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379339-0;0379339;0;30472 LA JOYA ESCONDIDA;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;0;0;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379347-0;0379347;0;30473 VIRGEN DEL CARMEN;Pública de gestión directa;B0;Primaria;Primaria;28;21;7;0;1;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379354-0;0379354;0;30474 JORGE MORENO PAZ SOLDAN;Pública de gestión directa;B0;Primaria;Primaria;29;9;20;0;0;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379362-0;0379362;0;30475 SANTISIMA VIRGEN DE GUADALUPE;Pública de gestión directa;B0;Primaria;Primaria;6;4;2;0;0;JUNIN;JAUJA;RICRAN;UGEL JAUJA;Rural
2022;0379370-0;0379370;0;30476 SAN PEDRO;Pública de gestión directa;B0;Primaria;Primaria;24;15;9;0;1;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Rural
2022;0379396-0;0379396;0;30478;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;0;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;UGEL JAUJA;Rural
2022;0379404-0;0379404;0;30479 VIRGEN DE LA NATIVIDAD;Pública de gestión directa;B0;Primaria;Primaria;35;22;13;0;0;JUNIN;JAUJA;TUNAN MARCA;UGEL JAUJA;Rural
2022;0379412-0;0379412;0;30480 FRANCISCO BOLOGNESI;Pública de gestión directa;B0;Primaria;Primaria;46;22;24;0;0;JUNIN;JAUJA;TUNAN MARCA;UGEL JAUJA;Rural
2022;0379438-0;0379438;0;30482 SANTISIMA TRINIDAD;Pública de gestión directa;B0;Primaria;Primaria;50;26;24;0;2;JUNIN;JAUJA;YAULI;UGEL JAUJA;Rural
2022;0379446-0;0379446;0;JUAN MAXIMO VILLAR;Pública de gestión directa;B0;Primaria;Primaria;158;71;87;0;3;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2022;0379453-0;0379453;0;SAGRADO CORAZON DE JESUS;Pública de gestión directa;B0;Primaria;Primaria;155;88;67;0;1;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2022;0379479-0;0379479;0;30486 NUESTRA SEÑORA DE FATIMA;Pública de gestión directa;B0;Primaria;Primaria;38;20;18;2;4;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2022;0379487-0;0379487;0;30487 DIVINO MAESTRO;Pública de gestión directa;B0;Primaria;Primaria;162;76;86;0;3;JUNIN;JAUJA;JAUJA;UGEL JAUJA;Urbana
2022;0379511-0;0379511;0;30490 MANUEL H.GARCIA DE LAS CASAS;Pública de gestión directa;B0;Primaria;Primaria;144;72;72;1;0;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379529-0;0379529;0;NATIVIDAD DE COCHARCAS;Pública de gestión directa;B0;Primaria;Primaria;112;56;56;0;0;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379545-0;0379545;0;30493 PEDRO BARRETO JIMENO;Pública de gestión directa;B0;Primaria;Primaria;107;52;55;0;7;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379552-0;0379552;0;30494 MARCOS VELIZ SOTO;Pública de gestión directa;B0;Primaria;Primaria;40;17;23;0;1;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379560-0;0379560;0;30495 VIRGEN CHAPETONA;Pública de gestión directa;B0;Primaria;Primaria;21;12;9;0;1;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379578-0;0379578;0;30496 SANTISIMO NIÑO JESUS DE PRAGA;Pública de gestión directa;B0;Primaria;Primaria;21;10;11;0;1;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379586-0;0379586;0;30497 ROSALVINA NUÑEZ ORIHUELA;Pública de gestión directa;B0;Primaria;Primaria;21;12;9;0;0;JUNIN;JAUJA;APATA;UGEL JAUJA;Rural
2022;0379594-0;0379594;0;30498 GUSTAVO BULLON NOROÑA;Pública de gestión directa;B0;Primaria;Primaria;65;32;33;0;4;JUNIN;JAUJA;ATAURA;UGEL JAUJA;Urbana
2022;0379602-0;0379602;0;30500 SEÑOR DE LOS MILAGROS;Pública de gestión directa;B0;Primaria;Primaria;57;27;30;0;2;JUNIN;JAUJA;EL MANTARO;UGEL JAUJA;Urbana
2022;0379610-0;0379610;0;30501 VIRGEN DE LOURDES;Pública de gestión directa;B0;Primaria;Primaria;113;55;58;0;0;JUNIN;JAUJA;EL MANTARO;UGEL JAUJA;Urbana
2022;0379628-0;0379628;0;30502 ALEJANDRO SANCHEZ ARTEAGA;Pública de gestión directa;B0;Primaria;Primaria;51;22;29;0;0;JUNIN;JAUJA;HUAMALI;UGEL JAUJA;Urbana
2022;0379636-0;0379636;0;30503 SANTA TERESITA DEL NIÑO JESUS;Pública de gestión privada;B0;Primaria;Primaria;136;66;70;0;2;JUNIN;JAUJA;HUAMALI;UGEL JAUJA;Urbana
2022;0379651-0;0379651;0;30504 SAN ISIDRO LABRADOR;Pública de gestión directa;B0;Primaria;Primaria;20;10;10;0;0;JUNIN;JAUJA;HUAMALI;UGEL JAUJA;Rural
2022;0379669-0;0379669;0;30505 BUENAVENTURA MENDOZA;Pública de gestión directa;B0;Primaria;Primaria;68;34;34;0;0;JUNIN;JAUJA;HUARIPAMPA;UGEL JAUJA;Rural
2022;0379685-0;0379685;0;30507 GLORIOSO 507;Pública de gestión directa;B0;Primaria;Primaria;16;5;11;0;0;JUNIN;JAUJA;HUERTAS;UGEL JAUJA;Rural
2022;0379693-0;0379693;0;30508;Pública de gestión directa;B0;Primaria;Primaria;4;3;1;0;0;JUNIN;JAUJA;HUERTAS;UGEL JAUJA;Rural
2022;0379701-0;0379701;0;30509 SAN ANTONIO DE CHINCHILCO;Pública de gestión directa;B0;Primaria;Primaria;19;8;11;0;0;JUNIN;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Rural
2022;0379719-0;0379719;0;30510 JULIAN HUANAY;Pública de gestión privada;B0;Primaria;Primaria;69;36;33;0;0;JUNIN;JAUJA;LEONOR ORDOÑEZ;UGEL JAUJA;Rural
2022;0379727-0;0379727;0;30511 VIRGEN DE LAS MERCEDES;Pública de gestión directa;B0;Primaria;Primaria;72;37;35;0;3;JUNIN;JAUJA;MUQUI;UGEL JAUJA;Rural
2022;0379743-0;0379743;0;30513 MARIANO TORRES;Pública de gestión directa;B0;Primaria;Primaria;71;39;32;0;0;JUNIN;JAUJA;MUQUIYAUYO;UGEL JAUJA;Urbana
2022;0379750-0;0379750;0;30514 ROMAN AMANSO MONTERO;Pública de gestión directa;B0;Primaria;Primaria;115;54;61;0;0;JUNIN;JAUJA;MUQUIYAUYO;UGEL JAUJA;Urbana
2022;0379800-0;0379800;0;PNP CAP. ALIPIO PONCE VASQUEZ;Pública de gestión directa;B0;Primaria;Primaria;163;71;92;0;1;JUNIN;JAUJA;SAN LORENZO;UGEL JAUJA;Urbana
2022;0379818-0;0379818;0;30520 VIRGEN INMACULADA CONCEPCION;Pública de gestión directa;B0;Primaria;Primaria;121;66;55;0;1;JUNIN;JAUJA;SAN LORENZO;UGEL JAUJA;Urbana
2022;0379834-0;0379834;0;30524 SIXTO SANTIVAÑEZ PARRA;Pública de gestión directa;B0;Primaria;Primaria;108;47;61;0;1;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379842-0;0379842;0;30525 ANDINO;Pública de gestión directa;B0;Primaria;Primaria;70;41;29;0;1;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379859-0;0379859;0;30526 AURELIO SOTO HUAYLINOS;Pública de gestión directa;B0;Primaria;Primaria;9;5;4;0;1;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379867-0;0379867;0;30527 MARCELO Y CILO HUAYLINOS CASO;Pública de gestión directa;B0;Primaria;Primaria;3;1;2;0;0;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379875-0;0379875;0;30528 SANTA ROSA DE LIMA;Pública de gestión directa;B0;Primaria;Primaria;23;8;15;0;0;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379883-0;0379883;0;30529 LEONCIO CANGAHUALA MARAVI;Pública de gestión directa;B0;Primaria;Primaria;21;9;12;0;1;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379909-0;0379909;0;30531;Pública de gestión directa;B0;Primaria;Primaria;50;22;28;0;1;JUNIN;JAUJA;SINCOS;UGEL CHUPACA;Rural
2022;0379917-0;0379917;0;30532 HEROES DE LA BREÑA;Pública de gestión directa;B0;Primaria;Primaria;26;13;13;0;0;JUNIN;JAUJA;SINCOS;UGEL JAUJA;Rural
2022;0379925-0;0379925;0;30536 AUGUSTO BEDOYA SUAREZ;Pública de gestión directa;B0;Primaria;Primaria;2;1;1;0;0;JUNIN;JAUJA;LLOCLLAPAMPA;UGEL JAUJA;Rural
2022;0379958-0;0379958;0;30539 ISABEL FLORES DE OLIVA;Pública de gestión directa;B0;Primaria;Primaria;14;11;3;0;0;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
2022;0379966-0;0379966;0;30540 FLORENTINO CARHUANCHO CAMARENA;Pública de gestión directa;B0;Primaria;Primaria;6;2;4;0;0;JUNIN;JAUJA;MARCO;UGEL JAUJA;Rural
